"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSMUSG00000020817",627.922828796997,0.0170805341287012,0.163503679696689,0.104465747562298,0.916799749004385,0.982773039660335,"Rabep1","54189","rabaptin, RAB GTPase binding effector protein 1"
"ENSMUSG00000020821",346.442288384984,0.0905509020899952,0.134988679685471,0.670803672581898,0.50234560755518,0.849359968169204,"Kif1c","16562","kinesin family member 1C"
"ENSMUSG00000020826",6.5694535385385,-0.25887540943305,0.491410567701999,-0.526800656004689,0.59833202731316,0.891226269084721,"Nos2","18126","nitric oxide synthase 2, inducible"
"ENSMUSG00000020829",63.2638991687267,0.0398817041360578,0.178208498164591,0.223792381097469,0.822918858629966,0.957804001633919,"Slc46a1","52466","solute carrier family 46, member 1"
"ENSMUSG00000020832",23.2787536890747,0.0857749792075604,0.303241183547254,0.282860587088409,0.777283708162037,0.947151430816101,"Eral1","57837","Era (G-protein)-like 1 (E. coli)"
"ENSMUSG00000020834",4.76748717762302,0.658568456387203,0.687393169489066,0.958066628559477,0.338029161852659,0.761739974521347,"Dhrs13","70451","dehydrogenase/reductase (SDR family) member 13"
"ENSMUSG00000020836",5.75437293188024,0.656294739368043,0.512904718407312,1.27956463611017,0.200698293817454,0.646323298989106,"Coro6","216961","coronin 6"
"ENSMUSG00000020843",18.4535996834641,-0.0027940246691902,0.315852264026572,-0.00884598588457529,0.99294201648733,0.997232446490811,"Timm22","56322","translocase of inner mitochondrial membrane 22"
"ENSMUSG00000020844",9.74563190225325,0.108732316021272,0.450103819312981,0.241571636044406,0.809112102372309,0.955739139635205,"Nxn","18230","nucleoredoxin"
"ENSMUSG00000020846",169.535932627703,0.00352795484115834,0.133326233444341,0.0264610703386527,0.978889584087387,0.994373523838835,"Rflnb","76566","refilin B"
"ENSMUSG00000020848",1081.92879800178,-0.260319352841755,0.157318411709536,-1.6547290937719,0.0979794627119958,0.488559709973467,"Doc2b","13447","double C2, beta"
"ENSMUSG00000020849",1647.97941264547,-0.183682612521813,0.18151932727953,-1.01191765788638,0.311577425664461,0.745904103995889,"Ywhae","22627","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide"
"ENSMUSG00000020850",375.599716908109,-0.0175067056344212,0.127408912581968,-0.137405659303138,0.890710158001603,0.975249542217483,"Prpf8","192159","pre-mRNA processing factor 8"
"ENSMUSG00000020857",8.00777766061098,0.314171776408137,0.482688968591303,0.650878302284445,0.515125048875908,0.854288004213794,"Nme2","18103","NME/NM23 nucleoside diphosphate kinase 2"
"ENSMUSG00000020869",244.343505387189,-0.00849183726843444,0.179729605704957,-0.0472478489847387,0.962315692104068,0.990003796432632,"Lrrc59","98238","leucine rich repeat containing 59"
"ENSMUSG00000020870",38.7894509666134,0.0959258609445362,0.221043340543799,0.433968563398222,0.664311269566089,0.921618565499834,NA,NA,NA
"ENSMUSG00000020877",3.18788517997572,0.591071280654498,0.828798227709033,0.713166680252611,0.475742621802749,0.835022008875402,"Scrn2","217140","secernin 2"
"ENSMUSG00000020878",7.8082861140613,0.139437857269433,0.484623539754224,0.287724069986672,0.773557963606171,0.946188394082095,"Lrrc46","69297","leucine rich repeat containing 46"
"ENSMUSG00000020882",230.408190172198,0.155288485956404,0.211807206559215,0.733159595837404,0.463461095210637,0.83169436082489,"Cacnb1","12295","calcium channel, voltage-dependent, beta 1 subunit"
"ENSMUSG00000020887",6.56300501891583,0.513342800978451,0.497430084736456,1.03198985491685,0.302076870099334,0.739925170990509,"A230052G05Rik","442796","RIKEN cDNA A230052G05 gene"
"ENSMUSG00000020889",245.385766966251,0.232039672834238,0.497458376860797,0.46645042807103,0.640893122781295,0.911474616421123,"Nr1d1","217166","nuclear receptor subfamily 1, group D, member 1"
"ENSMUSG00000020890",7.32552486417492,1.26055305702801,0.556717936874474,2.26425802643436,0.0235582495371058,0.24761584585404,"Gucy2e","14919","guanylate cyclase 2e"
"ENSMUSG00000020893",195.571065666497,0.213603235897627,0.193732350909361,1.10256874959187,0.270214487492283,0.706514072765303,"Per1","18626","period circadian clock 1"
"ENSMUSG00000020902",16.0296720788907,0.459301046559583,0.453021962093856,1.01386044163666,0.310649349610398,0.745776996013834,"Ntn1","18208","netrin 1"
"ENSMUSG00000020903",11.6774068486733,0.0463612927992546,0.375979931649635,0.123307891982005,0.901863291629976,0.978605398779816,"Stx8","55943","syntaxin 8"
"ENSMUSG00000020907",9.1448305691458,0.143466330567505,0.481247445251687,0.298113438280122,0.765616585372054,0.9432610684042,"Rcvrn","19674","recoverin"
"ENSMUSG00000020908",25.9253109281486,0.0909713962233146,0.399639083834069,0.227633882428492,0.819930877007855,0.957804001633919,"Myh3","17883","myosin, heavy polypeptide 3, skeletal muscle, embryonic"
"ENSMUSG00000020912",38.2836003828078,-5.77275889894283,0.581084755427241,-9.93445249600195,2.94790902234662e-23,4.30689508164841e-20,"Krt12","268482","keratin 12"
"ENSMUSG00000020918",867.568620075422,0.0341926197649757,0.118624791483413,0.288241769173157,0.773161677710857,0.945828286835996,"Kat2a","14534","K(lysine) acetyltransferase 2A"
"ENSMUSG00000020919",18.9257941065631,0.287931391541393,0.391974543276762,0.734566559181097,0.462603510377438,0.83169436082489,"Stat5b","20851","signal transducer and activator of transcription 5B"
"ENSMUSG00000020921",20.9173508571436,0.271057664251353,0.327796259002184,0.82690896191572,0.408288663444253,0.808389913944772,"Tmem101","76547","transmembrane protein 101"
"ENSMUSG00000020923",160.120729274578,-0.135056326654759,0.132215204136095,-1.02148862180585,0.307022997138318,0.742649998044838,"Ubtf","21429","upstream binding transcription factor, RNA polymerase I"
"ENSMUSG00000020925",33.8579119050386,-0.5156518278214,0.240259668377867,-2.14622716872484,0.0318548589925228,0.293664456325824,"Ccdc43","52715","coiled-coil domain containing 43"
"ENSMUSG00000020928",18.3564796765678,-0.530414380059285,0.376195091348923,-1.40994497870075,0.158555930061621,0.587944705126974,"Higd1b","75689","HIG1 domain family, member 1B"
"ENSMUSG00000020930",17.9618287089728,0.241355409919808,0.327693677313042,0.736527515266167,0.461409728871771,0.831215345239761,"Ccdc103","73293","coiled-coil domain containing 103"
"ENSMUSG00000020932",50.3578936344245,-0.143903843849108,0.192477993396047,-0.7476379055605,0.454678594426565,0.828655218711567,"Gfap","14580","glial fibrillary acidic protein"
"ENSMUSG00000020936",38.8799516553084,-0.436733415872626,0.300792430067904,-1.45194284235821,0.146517498756827,0.567757954626993,"Nmt1","18107","N-myristoyltransferase 1"
"ENSMUSG00000020940",4.09405056520785,-0.365916514256838,0.680959818679015,-0.537354046772796,0.591023079139427,0.888894896572041,"Efcab15","69441","EF-hand calcium binding domain 15"
"ENSMUSG00000020946",347.359768150761,-0.0970293126951267,0.146119361461436,-0.66404145025459,0.506663782021455,0.851593925571021,"Gosr2","56494","golgi SNAP receptor complex member 2"
"ENSMUSG00000020948",177.912626314767,-0.0421240360294715,0.141984815769045,-0.296679865387797,0.766710930403252,0.9432610684042,"Klhl28","66689","kelch-like 28"
"ENSMUSG00000020949",554.639214029266,-0.195129166544861,0.214109836850622,-0.911350778717355,0.36211057925476,0.778495878502929,"Fkbp3","30795","FK506 binding protein 3"
"ENSMUSG00000020950",37.9087607147929,0.520940710963981,0.294019696590563,1.77178847881547,0.0764296757640481,0.440011995722136,"Foxg1","15228","forkhead box G1"
"ENSMUSG00000020952",49.4625541694487,0.181734015737981,0.212976281455698,0.853306361139488,0.39348943341654,0.80154121291743,"Scfd1","76983","Sec1 family domain containing 1"
"ENSMUSG00000020953",820.011787057095,-0.436105512691623,0.171854391475781,-2.53764543894756,0.0111600986072422,0.164696000658392,"Coch","12810","cochlin"
"ENSMUSG00000020954",957.288151908217,-0.134854809555473,0.155801346622582,-0.865556123094042,0.38673362603596,0.799176559601892,"Strn3","94186","striatin, calmodulin binding protein 3"
"ENSMUSG00000020955",209.079215648909,-0.107313861973326,0.176923646195895,-0.60655465948574,0.54414649773894,0.865741479834495,"Ap4s1","11782","adaptor-related protein complex AP-4, sigma 1"
"ENSMUSG00000020956",30.3904488176219,-0.110165410137027,0.303590896101796,-0.36287455108696,0.716698598134699,0.934550116425292,"Dtd2","328092","D-tyrosyl-tRNA deacylase 2"
"ENSMUSG00000020961",139.956980775899,-0.308164143930295,0.16734461595259,-1.84149422541087,0.0655491660430378,0.415415479938106,"Ston2","108800","stonin 2"
"ENSMUSG00000020962",119.071464709929,-0.434167845999535,0.177082286708804,-2.45178585655767,0.0142149229474352,0.189785922954856,"Gtf2a1","83602","general transcription factor II A, 1"
"ENSMUSG00000020964",3370.62326280296,-0.210951919218258,0.142947931251837,-1.47572558323083,0.14001757516217,0.557353717348972,"Sel1l","20338","sel-1 suppressor of lin-12-like (C. elegans)"
"ENSMUSG00000020973",170.588000369841,0.336099975066106,0.25024016356156,1.34310963628916,0.179236475753717,0.618229827161302,"Dnaaf2","109065","dynein, axonemal assembly factor 2"
"ENSMUSG00000020974",5.6278830834705,-0.529696181899078,0.546323394745499,-0.969565255659303,0.332263238441123,0.757448269457986,"Pole2","18974","polymerase (DNA directed), epsilon 2 (p59 subunit)"
"ENSMUSG00000020982",516.373271800594,-0.26767131679485,0.206785834425385,-1.2944373947986,0.195514380936486,0.639072567668498,"Nemf","66244","nuclear export mediator factor"
"ENSMUSG00000020988",13.7481438703812,-0.0106002109806033,0.367816826954872,-0.0288192660144498,0.977008735203633,0.993786328354434,"L2hgdh","217666","L-2-hydroxyglutarate dehydrogenase"
"ENSMUSG00000020990",115.02566266165,0.229727012575653,0.168209080866276,1.36572301205476,0.172025918656634,0.609584213404388,"Cdkl1","71091","cyclin-dependent kinase-like 1 (CDC2-related kinase)"
"ENSMUSG00000020992",22.1845825694666,0.372773657116359,0.294428760659795,1.26609118036227,0.205480439840544,0.649798533781461,NA,NA,NA
"ENSMUSG00000020993",139.191474477175,-0.359453072699026,0.207664983065764,-1.73092770573262,0.083464659413636,0.456794595032924,"Trappc6b","78232","trafficking protein particle complex 6B"
"ENSMUSG00000020994",1172.70484252077,-0.474626496949777,0.187778879167565,-2.52758190406623,0.0114851031795303,0.168490750072334,"Pnn","18949","pinin"
"ENSMUSG00000021000",330.645615723542,-0.0678431986210301,0.158726017284824,-0.427423303259034,0.669071037172093,0.922592990447689,"Mia2","338320","MIA SH3 domain ER export factor 2"
"ENSMUSG00000021003",365.276833912343,-0.0195357126346343,0.16218769258139,-0.120451264357379,0.904125683885209,0.979321065141668,"Galc","14420","galactosylceramidase"
"ENSMUSG00000021009",128.749395238372,-0.031390197445942,0.169856759515598,-0.184803934417809,0.85338282179743,0.966700099347501,"Ptpn21","24000","protein tyrosine phosphatase, non-receptor type 21"
"ENSMUSG00000021010",66.1313092621382,0.239648213024677,0.290625413988817,0.824594827188441,0.40960165915748,0.808512328900499,"Npas3","27386","neuronal PAS domain protein 3"
"ENSMUSG00000021012",82.9416204403485,0.350042453969202,0.233345112534161,1.50010621678634,0.133586890843907,0.550293982075049,"Zc3h14","75553","zinc finger CCCH type containing 14"
"ENSMUSG00000021022",63.3769816769235,-0.180446860907916,0.280444263364804,-0.643432169882502,0.519943714806203,0.857790576431137,"Ppp2r3c","59032","protein phosphatase 2, regulatory subunit B'', gamma"
"ENSMUSG00000021023",71.9474422323765,0.0612261399302159,0.198098855764705,0.309068619775059,0.757269329127747,0.942702303011732,"Prorp","66132","protein only RNase P catalytic subunit"
"ENSMUSG00000021024",241.441540371894,-0.0647360692286835,0.1857593456373,-0.348494279017769,0.72746900956153,0.93701790567092,"Psma6","26443","proteasome (prosome, macropain) subunit, alpha type 6"
"ENSMUSG00000021025",171.85051776002,-0.565582378342141,0.136657590210417,-4.13868250911853,3.49305939625842e-05,0.00215371364283501,"Nfkbia","18035","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, alpha"
"ENSMUSG00000021027",2708.99270901754,0.0468174426225611,0.155726147920737,0.300639573043255,0.763689351723194,0.9432610684042,"Ralgapa1","56784","Ral GTPase activating protein, alpha subunit 1"
"ENSMUSG00000021028",148.99745861767,-0.137139816850315,0.212321591816964,-0.645906126064367,0.518340152003324,0.856668509136715,"Mbip","217588","MAP3K12 binding inhibitory protein 1"
"ENSMUSG00000021032",16.1068500968659,0.518298450774372,0.517227792210234,1.00206999426609,0.316309788652155,0.748472977451548,"Ngb","64242","neuroglobin"
"ENSMUSG00000021033",310.61246428599,0.428310540205827,0.181051220840544,2.36568711449369,0.0179966465834497,0.216023127475282,"Gstz1","14874","glutathione transferase zeta 1 (maleylacetoacetate isomerase)"
"ENSMUSG00000021036",228.906615319777,-0.0354636736058379,0.1740955315043,-0.203702377076588,0.838586084507547,0.961305588950065,"Sptlc2","20773","serine palmitoyltransferase, long chain base subunit 2"
"ENSMUSG00000021037",1032.40366535457,-0.290736512934046,0.127176764979045,-2.28608199761922,0.0222494619601303,0.239521313122371,"Ahsa1","217737","AHA1, activator of heat shock protein ATPase 1"
"ENSMUSG00000021038",567.187303106327,-0.139318326375058,0.120977724775609,-1.15160312886912,0.249484195077597,0.688471360782132,"Vipas39","104799","VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
"ENSMUSG00000021039",240.036203400258,-0.329582832432205,0.191366582556835,-1.7222590696279,0.0850225986622832,0.460384264084169,"Snw1","66354","SNW domain containing 1"
"ENSMUSG00000021040",77.2934333942636,-0.28547109794693,0.24940171356636,-1.14462364297659,0.252365094023286,0.68953722056536,"Slirp","380773","SRA stem-loop interacting RNA binding protein"
"ENSMUSG00000021041",3.19930472312004,0.105734154742177,0.76680899736891,0.137888516051551,0.890328526571579,0.975249542217483,NA,NA,NA
"ENSMUSG00000021044",367.937955083618,0.347890537573084,0.136885901681578,2.54146360800795,0.0110389437363719,0.163493856624893,"Adck1","72113","aarF domain containing kinase 1"
"ENSMUSG00000021047",875.197255700839,0.138249800007507,0.138383934244539,0.999030709469537,0.317779815064065,0.749307869016321,"Nova1","664883","NOVA alternative splicing regulator 1"
"ENSMUSG00000021048",458.054937493204,-0.00620084064162129,0.107037207230482,-0.0579316370640081,0.953803082698592,0.988911226598048,"Mthfd1","108156","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase"
"ENSMUSG00000021051",1384.90360639365,-0.0867557896624446,0.14415165254302,-0.601836941387499,0.54728268246211,0.868090072190625,"Ppp2r5e","26932","protein phosphatase 2, regulatory subunit B', epsilon"
"ENSMUSG00000021054",421.91037358238,-0.345777902325561,0.20421015932407,-1.69324534817502,0.0904087760512518,0.472993703263431,"Sgpp1","81535","sphingosine-1-phosphate phosphatase 1"
"ENSMUSG00000021055",4.19555795450757,0.703156232339488,0.621661194378283,1.13109236783343,0.258016216302038,0.694293854205727,"Esr2","13983","estrogen receptor 2 (beta)"
"ENSMUSG00000021057",116.521887226641,-0.35512961505989,0.196240466896757,-1.80966556325371,0.0703476659080415,0.425785283778618,"Akap5","238276","A kinase (PRKA) anchor protein 5"
"ENSMUSG00000021061",4872.59839943054,0.0437263149382975,0.12652696849765,0.345588892688198,0.729651694574166,0.938068156014171,"Sptb","20741","spectrin beta, erythrocytic"
"ENSMUSG00000021065",698.594422275336,-0.0912462773408765,0.142081550204603,-0.642210598135212,0.520736452643603,0.858013487326803,"Fut8","53618","fucosyltransferase 8"
"ENSMUSG00000021066",1749.37976646718,-0.0726569560861212,0.124594941018514,-0.583145314666707,0.559795480787576,0.875106366682226,"Atl1","73991","atlastin GTPase 1"
"ENSMUSG00000021067",213.011196078367,-0.0520820480588327,0.166403107255044,-0.312987232738431,0.754290361999154,0.942702303011732,"Sav1","64010","salvador family WW domain containing 1"
"ENSMUSG00000021068",642.574764645472,0.16622253385044,0.133680292608181,1.24343334838173,0.213708187798558,0.657226389508718,"Nin","18080","ninein"
"ENSMUSG00000021070",3.10289492850664,2.95463357811786,0.916345358593583,3.224366828957,0.00126251561751741,0.0377536468431303,"Bdkrb2","12062","bradykinin receptor, beta 2"
"ENSMUSG00000021071",2230.0437117236,0.146412249557516,0.164609394251517,0.889452574825736,0.373759900253866,0.78978398190684,"Trim9","94090","tripartite motif-containing 9"
"ENSMUSG00000021072",24.8643002666061,0.0372332439169078,0.271270328309187,0.137255129040395,0.890829136521669,0.975249542217483,"Tmx1","72736","thioredoxin-related transmembrane protein 1"
"ENSMUSG00000021076",637.814953678148,-0.157473949590755,0.171864929194999,-0.916265757815448,0.359527523222309,0.775224115537541,"Actr10","56444","ARP10 actin-related protein 10"
